# Time, MP, FB, pump, switch, 1K, 4K, 40K, slot3, slot4, He4pump_heater, He4switch_heater, Input Water temp (C), Output water temp (C), Helium temp (C), Oil temp (C), compressor
#
#  Logging started: 2017:10:10 12:19:14
#
#  2017-10-10 12:19:28,045: Enter state pump_hot_cooling_mainplate, spent 11211.16 minutes in previous state
1507659577.02, 302.859, 302.762, 302.911, 302.629, 250.8304, 294.303, 294.196, 475.0, 475.0, 0.0, 0.0, 21.8,21.9,21.1,20.4, 0
1507659587.02, 302.846, 302.764, 302.914, 302.615, 250.7745, 294.296, 294.19, 475.0, 475.0, 0.0, 0.0, 21.8,22.1,21.2,20.6, 1
1507659597.02, 302.847, 302.755, 302.909, 302.605, 250.7782, 294.302, 294.196, 475.0, 475.0, 0.0, 0.0, 21.8,22.0,21.6,20.6, 1
1507659607.02, 302.832, 302.742, 302.905, 302.589, 250.8157, 294.283, 294.183, 475.0, 475.0, 0.0, 0.0, 21.8,21.9,22.6,20.6, 1
1507659617.02, 302.836, 302.744, 302.907, 302.581, 250.5649, 294.287, 294.183, 475.0, 475.0, 0.0, 0.0, 21.8,22.5,23.9,20.8, 1
1507659627.03, 302.829, 302.741, 302.91, 302.578, 250.9036, 294.276, 294.167, 475.0, 475.0, 0.0, 0.0, 21.8,23.5,25.8,21.1, 1
1507659637.03, 302.825, 302.739, 302.908, 302.575, 250.6097, 294.253, 294.169, 475.0, 475.0, 0.0, 0.0, 21.8,24.8,27.8,21.5, 1
1507659647.03, 302.819, 302.736, 302.909, 302.569, 250.7855, 294.24, 294.16, 475.0, 475.0, 0.0, 0.0, 21.9,26.2,29.5,21.9, 1
1507659657.04, 302.809, 302.733, 302.905, 302.562, 250.8707, 294.213, 294.143, 475.0, 475.0, 0.0, 0.0, 22.0,27.0,31.4,22.6, 1
1507659667.04, 302.808, 302.733, 302.905, 302.562, 250.6271, 294.184, 294.133, 475.0, 475.0, 0.0, 0.0, 22.3,28.1,33.0,23.4, 1
1507659677.04, 302.799, 302.73, 302.902, 302.557, 250.5923, 294.148, 294.116, 475.0, 475.0, 0.0, 0.0, 22.4,28.9,34.7,24.1, 1
1507659687.05, 302.788, 302.718, 302.899, 302.551, 250.5576, 294.109, 294.09, 475.0, 475.0, 0.0, 0.0, 22.8,29.7,36.3,24.8, 1
1507659697.05, 302.778, 302.728, 302.892, 302.525, 250.7242, 294.059, 294.072, 475.0, 475.0, 0.0, 0.0, 22.9,30.4,38.0,25.7, 1
1507659707.05, 302.749, 302.698, 302.868, 302.518, 250.596, 293.993, 294.001, 475.0, 475.0, 0.0, 0.0, 23.3,31.0,39.4,26.6, 1
1507659717.05, 302.698, 302.679, 302.842, 302.463, 250.9036, 293.872, 293.946, 475.0, 475.0, 0.0, 0.0, 23.4,31.6,40.8,27.5, 1
1507659727.05, 302.685, 302.65, 302.812, 302.462, 250.8569, 293.838, 293.888, 475.0, 475.0, 0.0, 0.0, 23.6,32.2,42.1,28.2, 1
